,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-09-12T00:00:00,23.8,95,998.2,0.0,345,1.5
1,2025-09-12T01:00:00,23.5,95,997.38,0.0,339,1.3
2,2025-09-12T02:00:00,23.3,94,996.4,0.0,330,1.3
3,2025-09-12T03:00:00,23.2,94,998.32,0.0,329,1.5
4,2025-09-12T04:00:00,22.9,94,998.43,0.0,336,1.3
5,2025-09-12T05:00:00,22.9,93,996.03,0.0,356,1.3
6,2025-09-12T06:00:00,22.8,92,996.48,0.0,348,1.2
7,2025-09-12T07:00:00,24.3,87,996.89,0.0,339,1.6
8,2025-09-12T08:00:00,26.1,79,997.62,0.0,302,1.5
9,2025-09-12T09:00:00,27.8,73,998.1,0.0,288,2.4
10,2025-09-12T10:00:00,28.9,70,998.32,0.0,291,3.2
11,2025-09-12T11:00:00,30.6,59,997.14,0.0,296,3.7
12,2025-09-12T12:00:00,31.0,57,999.0,0.0,290,4.4
13,2025-09-12T13:00:00,30.6,59,997.92,0.0,289,4.7
14,2025-09-12T14:00:00,30.0,64,997.18,0.0,284,5.0
15,2025-09-12T15:00:00,29.2,69,996.56,0.0,292,4.9
16,2025-09-12T16:00:00,28.4,73,996.61,0.0,297,4.6
17,2025-09-12T17:00:00,27.1,80,997.05,0.0,297,3.8
18,2025-09-12T18:00:00,26.0,85,997.66,0.0,300,3.0
19,2025-09-12T19:00:00,25.4,89,998.8,0.0,301,2.8
20,2025-09-12T20:00:00,25.1,90,999.6,0.0,308,2.4
21,2025-09-12T21:00:00,24.9,91,1000.32,0.0,320,2.2
22,2025-09-12T22:00:00,24.8,91,1000.73,0.0,330,2.0
23,2025-09-12T23:00:00,24.3,93,1000.37,0.0,324,1.5
24,2025-09-13T00:00:00,23.4,96,999.65,0.0,327,1.4
25,2025-09-13T01:00:00,22.9,96,999.43,0.0,350,1.3
26,2025-09-13T02:00:00,22.6,97,999.17,0.0,334,0.6
27,2025-09-13T03:00:00,22.4,97,998.92,0.0,357,0.7
28,2025-09-13T04:00:00,22.5,92,998.71,0.0,356,0.7
29,2025-09-13T05:00:00,22.4,92,998.8,0.0,354,0.4
30,2025-09-13T06:00:00,22.0,96,999.16,0.0,28,0.4
31,2025-09-13T07:00:00,23.7,92,999.68,0.0,9,0.3
32,2025-09-13T08:00:00,25.5,82,1000.8,0.0,270,1.1
33,2025-09-13T09:00:00,27.3,75,1001.5,0.0,284,1.4
34,2025-09-13T10:00:00,28.7,68,1001.01,0.0,290,2.3
35,2025-09-13T11:00:00,29.8,63,1000.69,0.0,294,2.7
36,2025-09-13T12:00:00,30.3,61,1000.34,0.0,278,3.2
37,2025-09-13T13:00:00,29.9,63,999.05,0.0,272,3.6
38,2025-09-13T14:00:00,28.2,73,998.44,0.7,272,4.0
39,2025-09-13T15:00:00,28.1,71,997.78,0.0,295,3.2
40,2025-09-13T16:00:00,27.6,73,997.66,0.0,289,3.3
41,2025-09-13T17:00:00,26.5,82,998.12,0.0,300,2.7
42,2025-09-13T18:00:00,25.1,89,998.75,0.0,304,2.1
43,2025-09-13T19:00:00,24.4,93,999.58,0.0,318,1.5
44,2025-09-13T20:00:00,24.0,94,1000.31,0.0,350,1.6
45,2025-09-13T21:00:00,23.9,92,1000.93,0.0,323,0.8
46,2025-09-13T22:00:00,23.6,93,1001.27,0.0,307,1.2
47,2025-09-13T23:00:00,23.1,94,1001.6,0.0,2,0.9
48,2025-09-14T00:00:00,23.1,93,1000.69,0.0,333,1.1
49,2025-09-14T01:00:00,22.9,93,1000.06,0.0,359,0.9
50,2025-09-14T02:00:00,22.7,94,999.52,0.0,351,0.6
51,2025-09-14T03:00:00,22.5,94,999.17,0.0,18,0.6
52,2025-09-14T04:00:00,22.5,94,999.11,0.0,355,0.6
53,2025-09-14T05:00:00,21.8,96,999.18,0.0,3,0.5
54,2025-09-14T06:00:00,22.1,94,999.42,0.0,31,0.6
55,2025-09-14T07:00:00,24.1,89,999.87,0.0,321,0.5
56,2025-09-14T08:00:00,25.1,89,1000.49,0.0,247,0.9
57,2025-09-14T09:00:00,26.8,81,1001.27,0.0,251,1.2
58,2025-09-14T10:00:00,28.4,72,1001.26,0.0,267,1.6
59,2025-09-14T11:00:00,29.4,70,1000.76,0.0,260,2.4
