,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-07-11T00:00:00,23.0,93,970.04,0.16,325,1.7
1,2025-07-11T01:00:00,22.9,92,969.3,0.09,328,1.9
2,2025-07-11T02:00:00,22.9,92,969.07,0.1,331,1.6
3,2025-07-11T03:00:00,22.8,91,968.43,0.59,328,1.3
4,2025-07-11T04:00:00,22.5,93,968.66,0.59,310,1.9
5,2025-07-11T05:00:00,23.0,91,968.08,0.63,325,1.8
6,2025-07-11T06:00:00,22.8,92,969.36,0.23,321,2.0
7,2025-07-11T07:00:00,24.0,89,969.8,0.38,317,2.0
8,2025-07-11T08:00:00,25.0,86,970.38,1.18,298,2.3
9,2025-07-11T09:00:00,25.8,80,970.82,3.28,300,2.6
10,2025-07-11T10:00:00,26.7,78,970.86,1.89,288,3.0
11,2025-07-11T11:00:00,27.5,75,969.92,0.15,277,3.4
12,2025-07-11T12:00:00,27.5,75,970.88,0.41,277,3.4
13,2025-07-11T13:00:00,23.8,93,970.87,0.83,312,3.1
14,2025-07-11T14:00:00,25.2,89,969.83,0.3,295,3.1
15,2025-07-11T15:00:00,24.4,87,969.53,1.05,299,3.9
16,2025-07-11T16:00:00,24.1,91,969.08,1.46,318,3.3
17,2025-07-11T17:00:00,23.7,93,969.46,0.29,311,2.7
18,2025-07-11T18:00:00,23.1,95,970.3,0.26,305,2.8
19,2025-07-11T19:00:00,22.8,96,971.02,0.0,303,2.6
20,2025-07-11T20:00:00,22.8,96,971.43,0.0,312,2.4
21,2025-07-11T21:00:00,22.6,96,971.99,0.0,312,2.5
22,2025-07-11T22:00:00,22.5,96,972.38,0.0,307,2.3
23,2025-07-11T23:00:00,22.3,96,972.64,0.0,312,2.4
24,2025-07-12T00:00:00,22.1,97,972.31,0.0,297,2.5
25,2025-07-12T01:00:00,21.7,98,971.82,2.38,314,2.7
26,2025-07-12T02:00:00,21.6,98,971.32,3.06,341,2.4
27,2025-07-12T03:00:00,21.6,98,970.72,0.82,314,1.7
28,2025-07-12T04:00:00,21.4,98,971.24,2.85,304,2.0
29,2025-07-12T05:00:00,21.4,98,971.64,3.57,322,2.0
30,2025-07-12T06:00:00,21.6,98,971.76,0.96,319,1.8
31,2025-07-12T07:00:00,22.7,97,971.87,0.0,332,1.7
32,2025-07-12T08:00:00,23.7,95,972.25,0.0,287,2.1
33,2025-07-12T09:00:00,24.6,90,972.66,0.0,307,3.5
34,2025-07-12T10:00:00,26.1,80,972.69,0.0,307,3.7
35,2025-07-12T11:00:00,26.7,76,972.3,0.0,306,3.6
36,2025-07-12T12:00:00,27.6,72,971.49,0.0,299,4.0
37,2025-07-12T13:00:00,24.8,87,971.8,0.76,308,3.2
38,2025-07-12T14:00:00,27.4,74,970.02,0.0,292,4.7
39,2025-07-12T15:00:00,26.2,78,969.53,0.32,294,4.9
40,2025-07-12T16:00:00,24.5,86,969.98,0.3,304,3.8
41,2025-07-12T17:00:00,24.6,87,969.94,0.29,301,3.1
42,2025-07-12T18:00:00,24.2,90,970.37,0.0,308,2.2
