,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-08-13T00:00:00,22.2,98,1000.38,0.0,324,1.6
1,2025-08-13T01:00:00,22.1,99,1000.08,0.02,258,1.1
2,2025-08-13T02:00:00,21.9,99,998.86,0.02,339,1.3
3,2025-08-13T03:00:00,21.9,99,995.64,0.18,297,1.4
4,2025-08-13T04:00:00,21.9,99,995.79,0.12,337,1.5
5,2025-08-13T05:00:00,22.5,98,996.51,0.0,321,1.8
6,2025-08-13T06:00:00,22.0,97,996.2,0.0,323,1.7
7,2025-08-13T07:00:00,22.5,98,996.51,0.13,321,1.8
8,2025-08-13T08:00:00,23.3,96,997.41,0.02,325,1.9
9,2025-08-13T09:00:00,23.9,93,1000.61,0.35,316,2.3
10,2025-08-13T10:00:00,24.5,92,1000.77,0.5,323,2.2
11,2025-08-13T11:00:00,25.6,85,1000.41,0.34,294,2.5
12,2025-08-13T12:00:00,25.5,86,999.7,0.27,288,2.9
13,2025-08-13T13:00:00,23.4,97,999.58,3.23,283,2.9
14,2025-08-13T14:00:00,23.4,97,998.54,0.76,304,2.3
15,2025-08-13T15:00:00,23.8,97,997.52,0.27,320,2.2
16,2025-08-13T16:00:00,24.3,95,997.41,0.27,313,2.3
17,2025-08-13T17:00:00,23.2,98,997.6,1.26,317,2.6
18,2025-08-13T18:00:00,23.0,98,998.0,0.4,328,1.9
19,2025-08-13T19:00:00,22.6,99,998.81,0.7,277,1.7
20,2025-08-13T20:00:00,22.5,99,999.71,0.27,276,1.3
21,2025-08-13T21:00:00,22.6,99,1000.17,0.0,323,1.1
22,2025-08-13T22:00:00,22.4,98,1000.76,0.0,326,2.3
23,2025-08-13T23:00:00,22.0,98,1000.39,0.0,327,2.1
24,2025-08-14T00:00:00,21.7,99,999.91,0.44,340,2.1
25,2025-08-14T01:00:00,21.7,98,999.32,2.47,356,1.7
26,2025-08-14T02:00:00,21.8,98,998.84,0.29,10,1.5
27,2025-08-14T03:00:00,21.7,98,998.21,0.0,338,1.3
28,2025-08-14T04:00:00,21.5,98,998.13,1.03,350,1.5
29,2025-08-14T05:00:00,21.8,97,998.54,0.27,331,1.4
30,2025-08-14T06:00:00,22.2,96,998.48,0.0,330,1.3
