,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-12-30T00:00:00,15.9,81,901.62,0,52,2.4
1,2025-12-30T01:00:00,15.3,83,901.01,0,58,1.9
2,2025-12-30T02:00:00,14.8,86,900.51,0,47,1.8
3,2025-12-30T03:00:00,14.2,88,900.22,0,50,1.7
4,2025-12-30T04:00:00,13.8,89,900.15,0,53,1.7
5,2025-12-30T05:00:00,14.9,88,900.35,0,45,1.9
6,2025-12-30T06:00:00,13.3,94,901.19,0,65,1.5
7,2025-12-30T07:00:00,14.2,93,902.0,0,67,1.8
8,2025-12-30T08:00:00,17.4,83,902.58,0,81,1.7
9,2025-12-30T09:00:00,19.8,75,903.12,0,95,2.5
10,2025-12-30T10:00:00,21.9,68,902.85,0,102,2.3
11,2025-12-30T11:00:00,23.8,56,901.87,0,98,1.2
12,2025-12-30T12:00:00,24.8,51,901.02,0,99,1.0
13,2025-12-30T13:00:00,25.6,47,899.6,0,102,1.1
14,2025-12-30T14:00:00,26.0,43,898.75,0,91,1.4
15,2025-12-30T15:00:00,26.0,43,898.19,0,88,1.3
16,2025-12-30T16:00:00,25.6,42,898.19,0,90,1.0
17,2025-12-30T17:00:00,25.9,41,898.07,0,78,1.8
18,2025-12-30T18:00:00,20.7,69,899.29,0,198,0.3
19,2025-12-30T19:00:00,19.5,75,900.28,0,200,0.9
20,2025-12-30T20:00:00,18.5,81,900.98,0,200,0.9
21,2025-12-30T21:00:00,17.4,85,901.2,0,239,0.5
22,2025-12-30T22:00:00,16.7,87,901.05,0,282,0.7
23,2025-12-30T23:00:00,16.0,88,900.7,0,336,1.0
24,2025-12-31T00:00:00,15.8,83,900.22,0,339,1.2
25,2025-12-31T01:00:00,15.5,80,899.66,0,354,1.4
26,2025-12-31T02:00:00,15.2,79,899.14,0,10,0.7
27,2025-12-31T03:00:00,14.9,80,899.07,0,18,0.5
28,2025-12-31T04:00:00,14.6,81,898.98,0,5,0.5
29,2025-12-31T05:00:00,14.4,82,899.06,0,7,0.5
30,2025-12-31T06:00:00,14.3,82,899.43,0,9,0.6
31,2025-12-31T07:00:00,15.3,83,900.23,0,31,0.8
32,2025-12-31T08:00:00,18.9,74,900.79,0,56,1.1
33,2025-12-31T09:00:00,21.2,63,901.19,0,80,1.5
34,2025-12-31T10:00:00,22.9,57,900.71,0,86,1.5
35,2025-12-31T11:00:00,24.3,52,900.39,0,121,0.8
36,2025-12-31T12:00:00,25.7,46,899.18,0,173,1.1
37,2025-12-31T13:00:00,26.2,43,897.92,0,192,1.3
38,2025-12-31T14:00:00,25.6,45,897.01,0,238,1.9
39,2025-12-31T15:00:00,24.6,51,896.91,0,258,3.0
40,2025-12-31T16:00:00,24.2,54,896.94,0,250,2.7
41,2025-12-31T17:00:00,22.7,62,897.29,0,241,2.4
42,2025-12-31T18:00:00,20.1,75,898.29,0,239,3.5
43,2025-12-31T19:00:00,18.4,90,899.12,0,243,1.8
44,2025-12-31T20:00:00,17.9,94,899.77,0,260,1.5
45,2025-12-31T21:00:00,17.5,96,900.12,0,243,1.4
46,2025-12-31T22:00:00,16.9,96,900.1,0,234,1.5
47,2025-12-31T23:00:00,16.2,98,899.8,0,238,1.3
48,2026-01-01T00:00:00,15.7,99,899.52,0,261,0.9
49,2026-01-01T01:00:00,15.3,99,899.1,0,288,1.5
50,2026-01-01T02:00:00,15.2,99,898.72,0,272,1.4
51,2026-01-01T03:00:00,15.0,99,898.38,0,280,1.3
52,2026-01-01T04:00:00,14.9,99,898.54,0,305,1.4
53,2026-01-01T05:00:00,14.7,100,898.63,0,329,1.4
54,2026-01-01T06:00:00,14.3,100,899.07,0,352,1.3
55,2026-01-01T07:00:00,14.6,99,899.61,0,8,2.0
56,2026-01-01T08:00:00,17.9,87,900.28,0,26,1.4
57,2026-01-01T09:00:00,20.9,70,900.81,0,23,1.4
58,2026-01-01T10:00:00,23.0,62,900.58,0,47,1.7
59,2026-01-01T11:00:00,24.7,53,900.07,0,72,2.0
60,2026-01-01T12:00:00,24.7,52,899.09,0,85,2.6
61,2026-01-01T13:00:00,25.5,49,898.14,0,85,2.5
62,2026-01-01T14:00:00,25.7,47,897.42,0,87,2.2
63,2026-01-01T15:00:00,25.9,46,896.91,0,95,1.3
64,2026-01-01T16:00:00,25.5,47,897.15,0,119,0.6
65,2026-01-01T17:00:00,24.0,65,897.58,0,323,0.0
66,2026-01-01T18:00:00,21.6,68,898.21,0,32,0.2
67,2026-01-01T19:00:00,20.4,71,899.13,0,165,0.3
68,2026-01-01T20:00:00,18.7,83,899.97,0,196,1.0
69,2026-01-01T21:00:00,17.8,89,900.41,0,233,1.0
70,2026-01-01T22:00:00,17.0,90,900.45,0,249,0.8
71,2026-01-01T23:00:00,16.4,90,900.1,0,243,1.2
72,2026-01-02T00:00:00,16.1,89,899.57,0,265,1.0
73,2026-01-02T01:00:00,15.8,90,899.35,0,250,0.4
74,2026-01-02T02:00:00,15.8,89,898.81,0,256,0.4
75,2026-01-02T03:00:00,16.0,88,898.68,0,287,0.2
76,2026-01-02T04:00:00,15.7,89,898.84,0,72,0.4
77,2026-01-02T05:00:00,15.5,91,899.52,0,75,0.9
78,2026-01-02T06:00:00,14.9,91,900.22,0,63,0.9
79,2026-01-02T07:00:00,15.8,92,901.12,0,69,1.3
80,2026-01-02T08:00:00,19.0,86,901.96,0,104,2.3
81,2026-01-02T09:00:00,21.1,76,902.4,0,116,2.7
82,2026-01-02T10:00:00,23.0,66,902.19,0,122,2.8
83,2026-01-02T11:00:00,24.2,60,901.73,0,124,2.9
