,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-05-17T00:00:00,26.3,91,998.64,0.29,13,0.3
1,2025-05-17T01:00:00,26.0,92,997.97,0.14,17,0.3
2,2025-05-17T02:00:00,26.2,91,997.62,0.05,25,0.1
3,2025-05-17T03:00:00,25.8,93,997.56,0.06,76,0.4
4,2025-05-17T04:00:00,25.6,94,997.6,0.26,66,0.5
5,2025-05-17T05:00:00,25.3,95,997.35,0.0,81,0.7
6,2025-05-17T06:00:00,25.5,95,998.27,0.0,95,0.9
7,2025-05-17T07:00:00,26.7,91,999.06,0.0,164,0.5
8,2025-05-17T08:00:00,27.1,88,999.74,0.0,244,0.7
9,2025-05-17T09:00:00,26.7,89,999.92,0.0,291,1.5
10,2025-05-17T10:00:00,27.8,80,999.91,0.0,288,2.0
11,2025-05-17T11:00:00,28.3,82,999.5,0.13,298,1.3
12,2025-05-17T12:00:00,29.9,74,998.94,0.0,259,1.6
13,2025-05-17T13:00:00,28.2,81,998.27,1.15,293,2.6
14,2025-05-17T14:00:00,26.7,88,997.46,1.65,310,2.4
15,2025-05-17T15:00:00,27.7,84,996.74,0.0,305,1.7
16,2025-05-17T16:00:00,27.1,85,995.96,0.0,300,2.2
17,2025-05-17T17:00:00,26.6,85,996.12,0.26,323,1.5
18,2025-05-17T18:00:00,25.9,91,996.83,0.0,330,1.5
19,2025-05-17T19:00:00,25.2,95,997.69,0.0,343,0.8
20,2025-05-17T20:00:00,25.3,96,998.68,0.0,45,0.6
21,2025-05-17T21:00:00,25.2,96,999.3,0.0,56,0.4
22,2025-05-17T22:00:00,25.1,97,999.58,0.0,70,0.4
23,2025-05-17T23:00:00,25.0,97,999.42,0.0,66,0.2
24,2025-05-18T00:00:00,25.0,97,998.69,0.0,83,0.4
25,2025-05-18T01:00:00,24.6,98,997.68,0.0,77,0.6
26,2025-05-18T02:00:00,24.6,99,996.95,0.0,111,0.6
27,2025-05-18T03:00:00,24.5,99,996.74,0.0,76,0.5
28,2025-05-18T04:00:00,24.5,98,996.53,0.0,161,0.3
29,2025-05-18T05:00:00,24.2,99,996.44,0.0,90,0.4
30,2025-05-18T06:00:00,24.4,99,997.38,0.0,89,0.6
31,2025-05-18T07:00:00,25.6,94,998.1,0.0,72,0.9
32,2025-05-18T08:00:00,27.1,89,998.53,0.0,220,0.8
33,2025-05-18T09:00:00,27.7,83,998.84,0.0,277,1.0
34,2025-05-18T10:00:00,29.8,73,998.62,0.0,280,1.2
35,2025-05-18T11:00:00,30.7,70,997.86,0.0,295,1.8
36,2025-05-18T12:00:00,31.4,67,996.92,0.0,280,2.5
37,2025-05-18T13:00:00,27.6,86,996.3,3.3,281,2.9
38,2025-05-18T14:00:00,26.7,88,995.32,0.57,339,2.5
39,2025-05-18T15:00:00,28.8,76,994.55,0.58,300,1.7
40,2025-05-18T16:00:00,25.4,95,994.6,4.23,326,2.2
41,2025-05-18T17:00:00,25.6,91,994.98,0.73,339,0.7
42,2025-05-18T18:00:00,25.1,98,995.15,0.66,14,0.7
43,2025-05-18T19:00:00,25.0,98,996.12,0.0,28,0.3
44,2025-05-18T20:00:00,25.0,99,996.89,0.0,157,0.6
45,2025-05-18T21:00:00,25.0,97,997.36,0.0,29,0.0
46,2025-05-18T22:00:00,24.7,99,997.57,0.0,142,0.6
47,2025-05-18T23:00:00,24.6,99,997.58,0.0,135,0.8
48,2025-05-19T00:00:00,24.3,99,997.45,1.41,194,1.5
49,2025-05-19T01:00:00,24.0,100,996.17,1.75,43,1.5
50,2025-05-19T02:00:00,23.9,99,995.31,0.0,209,1.7
51,2025-05-19T03:00:00,23.6,100,995.39,0.72,307,0.6
52,2025-05-19T04:00:00,23.8,99,995.41,0.6,16,1.2
53,2025-05-19T05:00:00,23.9,99,995.08,0.0,169,0.8
54,2025-05-19T06:00:00,23.6,100,995.93,0.0,157,1.2
55,2025-05-19T07:00:00,24.4,99,996.37,0.0,4,0.2
56,2025-05-19T08:00:00,25.2,97,997.37,0.0,241,1.3
57,2025-05-19T09:00:00,26.3,90,997.62,0.0,223,0.3
58,2025-05-19T10:00:00,26.2,87,998.17,3.64,208,2.2
59,2025-05-19T11:00:00,26.2,92,996.86,1.29,48,1.2
60,2025-05-19T12:00:00,27.6,87,996.26,0.48,256,0.7
61,2025-05-19T13:00:00,27.8,85,995.08,0.0,348,0.9
62,2025-05-19T14:00:00,28.1,82,994.05,0.44,285,1.5
63,2025-05-19T15:00:00,25.0,95,994.28,11.25,275,1.9
64,2025-05-19T16:00:00,24.9,97,994.2,2.78,15,1.8
65,2025-05-19T17:00:00,24.9,98,994.5,1.51,344,1.1
66,2025-05-19T18:00:00,24.6,99,995.42,1.51,10,0.9
67,2025-05-19T19:00:00,24.6,98,996.34,1.49,107,0.1
68,2025-05-19T20:00:00,24.1,99,996.98,2.42,39,0.8
