,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-06-12T00:00:00,18.5,100,894.82,0.03,286,4.4
1,2025-06-12T01:00:00,18.6,100,894.15,0.24,287,4.4
2,2025-06-12T02:00:00,18.7,100,893.71,0.79,284,4.1
3,2025-06-12T03:00:00,18.8,100,893.28,0.92,277,3.9
4,2025-06-12T04:00:00,18.7,100,893.4,0.34,287,3.9
5,2025-06-12T05:00:00,18.9,100,893.76,0.13,287,4.3
6,2025-06-12T06:00:00,19.0,100,893.93,0.09,281,4.7
7,2025-06-12T07:00:00,19.3,100,894.5,0.27,284,5.6
8,2025-06-12T08:00:00,19.6,99,895.02,0.13,284,4.5
9,2025-06-12T09:00:00,20.0,99,895.45,0.06,283,4.7
10,2025-06-12T10:00:00,20.0,99,895.47,0.13,282,4.5
11,2025-06-12T11:00:00,20.4,99,895.05,0.4,288,5.6
12,2025-06-12T12:00:00,21.2,96,894.55,0.66,293,6.0
13,2025-06-12T13:00:00,21.3,95,893.58,0.01,290,5.2
14,2025-06-12T14:00:00,20.8,97,893.25,0.02,281,4.5
15,2025-06-12T15:00:00,20.5,98,892.62,0.7,279,4.9
16,2025-06-12T16:00:00,19.9,99,892.76,1.94,273,3.7
17,2025-06-12T17:00:00,19.8,99,892.96,2.37,280,3.8
18,2025-06-12T18:00:00,19.5,100,893.63,1.66,272,3.4
19,2025-06-12T19:00:00,19.4,100,894.29,1.39,278,3.0
20,2025-06-12T20:00:00,19.3,100,894.96,0.75,278,3.2
21,2025-06-12T21:00:00,19.4,100,895.42,0.47,280,3.5
22,2025-06-12T22:00:00,19.3,100,895.71,0.34,285,3.3
23,2025-06-12T23:00:00,19.4,100,895.69,0.47,274,2.8
24,2025-06-13T00:00:00,19.5,100,894.98,0.0,269,3.1
25,2025-06-13T01:00:00,19.4,99,894.66,0.53,256,2.7
26,2025-06-13T02:00:00,19.3,100,893.9,0.67,256,2.9
27,2025-06-13T03:00:00,19.2,100,893.75,1.07,260,2.9
28,2025-06-13T04:00:00,19.1,100,893.82,1.28,258,3.3
29,2025-06-13T05:00:00,19.2,100,893.9,0.84,264,3.1
