,timestamp,temperature,relative_humidity,pressure,rainfall,wind_direction,wind_speed
0,2025-01-24T00:00:00,17.81,92,898.12,0,90.63,3.31
1,2025-01-24T01:00:00,21.88,82,897.14,0,202.88,1.88
2,2025-01-24T02:00:00,17.31,96,896.09,0,97.0,2.63
3,2025-01-24T03:00:00,21.19,83,895.6,0,88.0,1.38
4,2025-01-24T04:00:00,21.0,83,895.73,0,203.19,0.81
5,2025-01-24T05:00:00,20.13,85,896.08,0,93.69,0.63
6,2025-01-24T06:00:00,19.19,76,896.68,0,38.38,1.0
7,2025-01-24T07:00:00,17.89,92,897.48,0,99.45,2.35
8,2025-01-24T08:00:00,19.13,82,898.39,0,98.59,2.59
9,2025-01-24T09:00:00,20.1,76,899.09,0,95.98,3.17
10,2025-01-24T10:00:00,20.74,70,899.5,0,92.31,3.39
11,2025-01-24T11:00:00,22.08,60,899.39,0,86.33,3.53
12,2025-01-24T12:00:00,22.96,54,898.7,0,84.12,3.93
13,2025-01-24T13:00:00,23.6,50,897.53,0,84.75,4.04
14,2025-01-24T14:00:00,23.49,50,896.9,0,88.4,3.74
15,2025-01-24T15:00:00,23.29,52,896.23,0,88.9,3.65
16,2025-01-24T16:00:00,22.66,56,895.95,0,89.61,3.7
17,2025-01-24T17:00:00,21.32,67,896.65,0,87.97,3.34
18,2025-01-24T18:00:00,19.39,79,897.16,0,91.11,3.25
19,2025-01-24T19:00:00,18.29,84,898.03,0,90.99,3.01
20,2025-01-24T20:00:00,18.0,83,898.72,0,93.31,2.93
21,2025-01-24T21:00:00,18.67,77,899.2,0,90.89,3.2
22,2025-01-24T22:00:00,18.79,76,899.38,0,92.21,3.04
23,2025-01-24T23:00:00,17.79,82,898.87,0,87.95,3.07
24,2025-01-25T00:00:00,17.18,89,898.67,0,97.22,3.07
25,2025-01-25T01:00:00,17.04,92,897.98,0,101.44,2.89
26,2025-01-25T02:00:00,16.88,94,897.06,0,100.82,2.74
27,2025-01-25T03:00:00,16.7,95,896.54,0,100.52,2.53
28,2025-01-25T04:00:00,16.37,95,896.64,0,104.84,2.18
29,2025-01-25T05:00:00,16.13,94,897.09,0,103.86,2.03
30,2025-01-25T06:00:00,15.92,95,897.4,0,103.22,2.39
31,2025-01-25T07:00:00,16.78,91,898.15,0,104.99,2.81
32,2025-01-25T08:00:00,18.74,78,899.09,0,106.02,2.97
33,2025-01-25T09:00:00,20.17,71,899.82,0,99.06,3.57
34,2025-01-25T10:00:00,21.48,65,899.68,0,90.55,3.65
35,2025-01-25T11:00:00,22.68,62,899.21,0,90.76,3.52
36,2025-01-25T12:00:00,23.83,58,898.52,0,91.94,3.47
37,2025-01-25T13:00:00,24.4,57,897.63,0,87.91,3.53
38,2025-01-25T14:00:00,24.45,58,896.9,0,81.4,3.56
39,2025-01-25T15:00:00,24.03,62,896.24,0,75.88,4.15
40,2025-01-25T16:00:00,23.51,63,896.11,0,81.38,3.89
41,2025-01-25T17:00:00,22.58,66,896.33,0,83.1,2.94
42,2025-01-25T18:00:00,21.19,72,897.05,0,71.95,3.4
43,2025-01-25T19:00:00,20.64,76,897.78,0,69.6,3.38
44,2025-01-25T20:00:00,19.76,80,898.42,0,66.9,3.54
45,2025-01-25T21:00:00,19.31,82,898.92,0,75.7,3.17
46,2025-01-25T22:00:00,19.04,84,898.98,0,82.69,2.93
47,2025-01-25T23:00:00,18.43,87,898.79,0,88.57,2.26
48,2025-01-26T00:00:00,17.75,91,898.38,0,88.52,1.88
49,2025-01-26T01:00:00,17.12,92,897.71,0,90.99,1.83
50,2025-01-26T02:00:00,16.76,92,896.7,0,88.62,1.88
51,2025-01-26T03:00:00,16.31,94,896.45,0,93.35,1.92
52,2025-01-26T04:00:00,16.03,95,896.36,0,95.44,1.86
53,2025-01-26T05:00:00,15.66,95,896.59,0,96.32,1.69
54,2025-01-26T06:00:00,15.3,95,897.13,0,93.39,1.52
55,2025-01-26T07:00:00,16.48,90,897.97,0,88.14,1.97
56,2025-01-26T08:00:00,18.85,72,898.95,0,82.01,2.1
57,2025-01-26T09:00:00,20.48,62,899.48,0,74.35,2.81
58,2025-01-26T10:00:00,22.09,51,899.44,0,84.95,3.98
59,2025-01-26T11:00:00,23.2,42,898.96,0,84.53,4.39
60,2025-01-26T12:00:00,23.97,39,898.46,0,83.86,4.41
61,2025-01-26T13:00:00,24.45,37,897.47,0,80.29,4.39
62,2025-01-26T14:00:00,24.5,38,896.29,0,78.78,4.89
63,2025-01-26T15:00:00,24.15,42,895.55,0,77.82,4.83
64,2025-01-26T16:00:00,23.4,50,895.82,0,84.31,4.32
65,2025-01-26T17:00:00,21.81,63,896.25,0,83.44,3.57
66,2025-01-26T18:00:00,19.53,79,896.91,0,77.87,3.44
67,2025-01-26T19:00:00,18.38,87,897.77,0,72.35,2.88
68,2025-01-26T20:00:00,18.09,87,898.57,0,75.41,3.12
69,2025-01-26T21:00:00,17.91,82,898.86,0,79.4,3.29
70,2025-01-26T22:00:00,17.16,82,898.92,0,89.06,2.64
71,2025-01-26T23:00:00,16.34,81,898.5,0,92.91,2.26
72,2025-01-27T00:00:00,15.61,79,897.94,0,90.53,2.6
73,2025-01-27T01:00:00,16.07,67,899.15,0,91.79,3.07
74,2025-01-27T02:00:00,15.22,68,896.53,0,92.74,2.79
75,2025-01-27T03:00:00,14.49,71,896.45,0,95.82,2.17
76,2025-01-27T04:00:00,14.07,69,896.43,0,90.43,2.01
77,2025-01-27T05:00:00,13.87,65,896.57,0,86.46,2.12
78,2025-01-27T06:00:00,13.41,66,897.18,0,95.51,1.67
79,2025-01-27T07:00:00,15.04,65,900.18,0,89.85,2.15
80,2025-01-27T08:00:00,18.74,56,902.99,0,92.67,2.63
81,2025-01-27T09:00:00,21.01,42,905.51,0,89.92,2.79
82,2025-01-27T10:00:00,23.08,34,907.49,0,88.24,3.19
83,2025-01-27T11:00:00,25.14,28,909.04,0,84.02,3.28
84,2025-01-27T12:00:00,26.58,25,910.05,0,78.64,3.52
85,2025-01-27T13:00:00,27.53,24,910.92,0,79.42,3.63
86,2025-01-27T14:00:00,28.09,24,911.83,0,82.62,3.47
87,2025-01-27T15:00:00,27.97,25,913.22,0,79.38,3.57
88,2025-01-27T16:00:00,27.11,28,915.42,0,78.64,3.09
89,2025-01-27T17:00:00,24.95,38,918.29,0,93.13,2.09
90,2025-01-27T18:00:00,20.32,51,921.12,0,102.14,1.65
91,2025-01-27T19:00:00,18.81,55,922.03,0,89.19,1.68
92,2025-01-27T20:00:00,18.16,56,922.81,0,73.36,1.74
93,2025-01-27T21:00:00,17.73,57,923.48,0,81.38,1.87
94,2025-01-27T22:00:00,17.28,59,923.54,0,80.99,1.89
95,2025-01-27T23:00:00,16.86,62,923.2,0,73.25,1.93
96,2025-01-28T00:00:00,16.43,65,922.86,0,77.44,1.94
97,2025-01-28T01:00:00,16.58,65,922.03,0,69.33,1.91
98,2025-01-28T02:00:00,15.86,69,921.3,0,74.96,1.94
99,2025-01-28T03:00:00,15.73,71,920.72,0,70.96,1.99
100,2025-01-28T04:00:00,15.46,73,920.85,0,74.52,1.87
101,2025-01-28T05:00:00,15.37,73,921.19,0,74.0,1.87
102,2025-01-28T06:00:00,15.28,72,922.02,0,75.52,1.9
103,2025-01-28T07:00:00,16.46,68,922.58,0,67.93,1.8
104,2025-01-28T08:00:00,20.83,51,923.16,0,70.7,1.35
105,2025-01-28T09:00:00,22.84,42,923.97,0,79.37,1.09
106,2025-01-28T10:00:00,27.35,26,923.89,0,88.03,0.99
107,2025-01-28T11:00:00,29.55,19,923.17,0,85.21,1.11
108,2025-01-28T12:00:00,30.33,16,922.13,0,72.25,1.94
109,2025-01-28T13:00:00,30.05,16,921.28,0,81.97,2.46
110,2025-01-28T14:00:00,29.99,16,920.18,0,89.82,2.33
111,2025-01-28T15:00:00,29.7,17,919.51,0,92.88,2.0
112,2025-01-28T16:00:00,28.62,21,919.68,0,96.53,1.8
113,2025-01-28T17:00:00,25.32,38,920.45,0,126.42,1.19
114,2025-01-28T18:00:00,20.31,56,921.48,0,115.73,0.99
115,2025-01-28T19:00:00,18.9,62,922.67,0,88.45,1.08
116,2025-01-28T20:00:00,18.41,62,923.63,0,90.52,1.39
117,2025-01-28T21:00:00,17.99,61,924.42,0,92.33,1.4
118,2025-01-28T22:00:00,17.66,61,924.29,0,76.41,1.28
119,2025-01-28T23:00:00,17.59,60,924.16,0,85.79,1.5
